ObservationID,ParcelleID,DateObservation,Temperature,Humidite,Pluviometrie_mm,NDVI,Capteur,StadeCulture,RendementEstime_t_ha,RendementMoyenZone_t_ha,AnomalieLabel
OBS000231,P0375,2024-03-29 08:56:14,11.2,52.7,99.2,0.53,Satellite,Levée,2.44,8.92,1
OBS000232,P0001,2024-05-24 09:11:28,13.2,,8.0,0.5091,Manuel,Levée,3.18,4.5,0
OBS000233,P0409,2025-10-24 13:28:40,19.5,46.5,0.3,0.7179,Station_Sol,Maturation,2.99,2.76,0
OBS000234,P0025,2024-03-10 17:18:43,14.6,120.7,3.7,0.7714,Satellite,Levée,3.11,2.56,0
OBS000235,P0490,2024-10-13 15:56:39,11.2,55.4,0.2,0.8832,Satellite,Maturation,2.39,3.19,0
OBS000236,P0468,2025-09-12 06:04:34,21.1,76.7,1.6,0.4902,Station_Sol,Maturation,4.27,4.95,0
OBS000237,P0202,2025-07-16 19:24:48,26.8,47.8,15.3,0.6331,Satellite,Tallage,8.23,8.19,0
OBS000238,P0294,2024-08-01 12:50:14,24.9,60.3,0.0,0.8664,Station_Sol,Floraison,,8.87,0
OBS000239,P0454,2024-06-28 07:24:25,28.4,89.7,5.5,0.5004,Station_Sol,Tallage,7.92,7.54,0
OBS000240,P0304,2025-05-08 14:10:25,22.0,66.2,0.2,1.7784,Satellite,Tallage,3.76,6.9,1
OBS000241,P0004,2024-09-02 11:27:44,19.7,82.1,8.6,0.5689,Station_Sol,Maturation,8.31,8.7,0
OBS000242,P0282,2025-09-15 07:46:37,21.8,66.0,9.9,0.7747,Station_Sol,Floraison,11.59,8.95,0
OBS000243,P0312,2024-08-06 20:57:11,24.6,45.1,0.4,0.6327,Station_Sol,Floraison,11.41,9.15,0
OBS000244,P0031,2024-11-14 07:17:17,11.4,60.3,6.1,0.3785,Station_Sol,Maturation,6.48,6.61,0
OBS000245,P0026,2024-12-09 09:14:54,4.9,78.1,0.9,0.3292,Satellite,Maturation,,8.79,0
OBS000246,P0423,2024-04-28 16:45:50,11.1,48.5,7.0,0.7232,Station_Sol,Levée,6.95,7.63,0
OBS000247,P0312,2024-04-11 10:37:47,16.2,51.6,1.1,0.8821,Drone,Levée,8.28,9.07,0
OBS000248,P0286,2025-03-13 18:53:58,12.1,69.2,0.4,0.7856,Satellite,Semis,3.36,3.59,0
OBS000249,P0101,2025-01-08 11:45:14,1.6,58.1,0.6,0.7872,Station_Sol,Récolte,3.62,3.32,0
OBS000250,P0165,2024-11-28 09:06:43,12.7,76.2,3.5,0.8626,Station_Sol,Récolte,7.39,9.2,0
OBS000251,P0174,2024-11-01 09:46:18,7.3,50.6,11.0,0.8174,Station_Sol,Récolte,2.31,2.63,0
OBS000252,P0369,2024-11-29 16:55:29,6.4,77.7,8.5,0.508,Satellite,Maturation,2.6,1.98,0
OBS000253,P0439,2024-12-03 17:24:59,5.1,45.6,8.0,,Satellite,Récolte,8.92,7.0,0
OBS000254,P0095,2025-04-13 09:20:50,15.1,62.2,3.1,0.4647,Drone,Tallage,9.91,8.74,0
OBS000255,P0136,2025-09-09 11:15:50,19.2,38.4,9.8,0.722,Satellite,Floraison,6.11,6.41,0
OBS000256,P0183,2024-08-19 09:59:07,22.5,79.3,4.1,0.6088,Satellite,Floraison,1.15,2.35,1
OBS000257,P0418,2024-03-26 18:50:21,6.9,54.4,0.8,0.3289,Station_Sol,Levée,4.16,3.69,0
OBS000258,P0478,2025-09-01 07:01:59,20.8,75.9,1.4,0.4208,Drone,Maturation,7.83,7.49,0
OBS000259,P0406,2024-07-05 11:48:25,32.6,72.3,10.0,0.6726,Satellite,Floraison,8.16,8.96,0
OBS000260,P0369,2025-03-18 16:52:57,11.0,48.6,6.2,0.8288,Station_Sol,Semis,2.09,2.73,0
OBS000261,P0117,2025-05-08 18:05:32,21.2,58.3,9.6,0.4239,Satellite,Levée,2.78,3.15,0
OBS000262,P0052,2025-02-26 12:57:35,10.0,61.1,13.1,0.5011,Station_Sol,Semis,4.51,4.03,0
OBS000263,P0494,2024-10-08 09:09:10,14.1,94.4,8.4,0.8333,Satellite,Récolte,8.34,8.58,0
OBS000264,P0421,2025-02-09 11:23:41,4.0,10.8,11.7,,Station_Sol,Semis,10.47,8.02,1
OBS000265,P0335,2025-09-27 15:09:00,22.0,59.0,7.1,0.4716,Drone,Maturation,7.81,8.15,0
OBS000266,P0410,2024-08-26 07:23:05,18.9,36.0,8.5,0.499,Station_Sol,Maturation,1.84,2.05,0
OBS000267,P0412,2024-03-01 09:01:16,15.4,74.7,1.5,0.8617,Station_Sol,Levée,2.72,2.93,0
OBS000268,P0208,2024-04-07 20:13:04,17.6,74.1,21.3,0.6316,Drone,Tallage,7.23,6.33,0
OBS000269,P0480,2024-09-29 14:12:07,19.7,69.7,1.0,0.5182,Satellite,Maturation,6.95,7.62,0
OBS000270,P0145,2025-09-28 19:51:58,,93.1,5.2,0.4846,Drone,Maturation,9.23,8.28,0
OBS000271,P0198,2025-02-19 18:44:02,7.9,48.2,3.3,0.4156,Drone,Semis,8.11,7.34,0
OBS000272,P0357,2025-03-25 12:20:13,20.6,75.5,72.0,0.8211,Station_Sol,Levée,1.62,3.28,1
OBS000273,P0127,2024-12-31 15:48:16,4.8,53.3,6.2,0.8169,Manuel,Récolte,7.28,8.27,0
OBS000274,P0116,2025-10-10 13:56:26,11.9,54.7,4.3,0.7148,Station_Sol,Récolte,7.15,8.46,0
OBS000275,P0496,2024-03-09 19:08:03,12.6,46.6,3.1,0.8327,Satellite,Semis,,6.12,0
OBS000276,P0155,2024-12-10 18:54:19,4.2,87.5,1.5,0.544,Drone,Récolte,3.67,3.67,0
OBS000277,P0322,2025-06-26 05:35:27,22.2,46.3,1.7,0.6415,Satellite,Tallage,6.08,7.69,0
OBS000278,P0425,2025-04-22 10:59:42,13.1,41.5,8.3,0.7184,Station_Sol,Levée,8.81,7.89,0
OBS000279,P0487,2025-01-16 09:36:55,6.1,64.2,2.0,0.8217,Satellite,Maturation,7.05,6.74,0
OBS000280,P0188,2024-04-18 10:10:52,12.3,90.3,4.9,0.3058,Satellite,Tallage,4.53,3.96,0
OBS000281,P0111,2024-09-26 05:14:01,24.2,62.4,12.9,0.6782,Station_Sol,Maturation,4.02,3.82,0
OBS000282,P0089,2024-12-10 16:13:03,1.8,78.0,70.7,0.7597,Manuel,Maturation,3.19,2.37,1
OBS000283,P0339,2024-07-14 14:03:56,21.2,78.8,4.3,0.8114,Drone,Tallage,4.38,6.49,0
OBS000284,P0185,2025-09-06 12:34:55,18.1,44.3,5.9,0.7701,Satellite,Maturation,8.51,7.17,0
OBS000285,P0076,2024-11-09 20:15:40,8.4,42.2,1.8,0.5579,Manuel,Maturation,11.11,8.78,0
OBS000286,P0461,2024-05-15 19:54:03,20.1,70.3,2.9,0.8564,Satellite,Levée,7.07,7.89,0
OBS000287,P0253,2025-04-02 13:15:14,15.1,75.7,14.1,0.8634,Station_Sol,Levée,8.92,7.28,0
OBS000288,P0104,2024-12-22 14:19:28,5.9,35.7,0.1,0.7749,Station_Sol,Maturation,11.02,8.5,0
OBS000289,P0098,2025-06-02 20:16:39,21.0,59.8,4.6,0.8655,Station_Sol,Tallage,7.39,5.75,0
OBS000290,P0179,2025-09-07 07:09:51,19.7,54.4,3.5,0.4958,Station_Sol,Maturation,2.12,2.21,0
OBS000291,P0343,2024-08-05 18:11:52,26.4,72.4,2.8,0.4383,Station_Sol,Floraison,9.4,9.48,0
OBS000292,P0437,2024-10-16 10:04:52,15.8,65.7,3.1,0.5586,Drone,Récolte,2.47,3.4,0
OBS000293,P0391,2025-10-18 08:33:20,19.0,37.6,4.7,0.6251,Satellite,Récolte,10.49,8.94,0
OBS000294,P0492,2025-04-02 17:18:55,10.0,41.7,11.0,0.3106,Station_Sol,Levée,2.67,2.05,0
OBS000295,P0273,2024-10-09 08:18:46,14.7,71.9,5.9,0.6567,Station_Sol,Maturation,2.05,1.73,0
OBS000296,P0377,2025-09-14 05:03:14,19.3,,,0.6343,Satellite,Maturation,5.68,7.22,0
OBS000297,P0165,2024-04-17 15:51:11,13.8,90.5,7.2,0.337,Drone,Tallage,8.77,8.99,0
OBS000298,P0224,2024-11-05 12:11:54,1.7,47.2,9.2,0.8476,Manuel,Récolte,8.76,8.99,0
OBS000299,P0127,2025-05-19 14:49:06,21.6,85.9,4.1,0.5017,Manuel,Levée,7.47,8.39,1
OBS000300,P0049,2024-04-14 18:48:40,9.4,83.8,0.9,0.3724,Manuel,Levée,7.92,6.63,0
OBS000301,P0297,2025-08-29 12:34:44,20.9,58.4,3.4,0.8393,Station_Sol,Floraison,3.39,2.14,0
OBS000302,P0158,2025-08-02 10:21:20,21.7,69.8,6.6,0.5623,Manuel,Maturation,3.37,2.86,0
OBS000303,P0317,2025-04-10 20:01:35,10.2,51.5,4.7,0.2178,Station_Sol,Tallage,2.55,2.51,1
OBS000304,P0274,2024-06-18 17:18:49,26.1,58.7,,0.8503,Satellite,Floraison,8.78,9.04,0
OBS000305,P0204,2025-04-14 14:35:38,,85.0,1.7,0.6444,Manuel,Levée,2.21,2.75,0
OBS000306,P0317,2025-10-31 20:16:53,10.5,35.9,3.1,,Satellite,Maturation,2.83,2.53,0
OBS000307,P0304,2025-02-28 11:01:58,2.0,46.5,12.4,0.6531,Station_Sol,Levée,9.36,7.15,0
OBS000308,P0083,2025-04-29 06:01:07,11.0,51.3,1.9,0.5439,Satellite,Tallage,7.76,8.33,0
OBS000309,P0192,2024-08-16 14:02:24,22.6,61.2,3.7,0.4121,Station_Sol,Maturation,7.55,5.75,0
OBS000310,P0407,2024-03-31 13:31:19,8.0,70.8,0.7,0.4396,Satellite,Semis,3.05,3.45,0
OBS000311,P0086,2024-04-27 05:47:15,11.9,78.0,6.8,0.3974,Station_Sol,Levée,7.75,7.4,0
OBS000312,P0167,2024-08-23 10:37:42,22.4,59.4,3.1,0.5083,Satellite,Floraison,6.36,5.97,0
OBS000313,P0138,2025-06-26 12:48:23,25.3,79.6,10.4,0.4862,Station_Sol,Floraison,5.24,6.27,0
OBS000314,P0171,2024-10-23 20:32:34,12.8,84.5,115.5,0.8035,Station_Sol,Récolte,1.37,4.44,1
OBS000315,P0223,2024-09-05 15:43:04,20.3,47.8,11.1,0.6174,Manuel,Maturation,8.88,8.73,0
OBS000316,P0255,2024-05-29 20:28:47,23.8,53.6,5.9,0.69,Drone,Tallage,3.68,3.4,0
OBS000317,P0019,2024-06-23 06:34:38,21.6,90.9,8.1,0.6237,Manuel,Tallage,2.33,2.45,0
OBS000318,P0265,2024-12-30 19:37:23,0.4,54.7,4.9,0.8224,Satellite,Maturation,6.88,5.39,0
OBS000319,P0339,2024-05-15 09:19:33,18.9,35.9,2.4,0.8027,Station_Sol,Levée,6.94,6.87,0
OBS000320,P0268,2024-06-16 07:11:46,30.2,67.2,6.3,0.3495,Manuel,Floraison,4.31,4.38,0
OBS000321,P0337,2025-10-08 10:53:06,14.8,90.5,10.4,0.4941,Station_Sol,Maturation,5.87,5.99,0
OBS000322,P0343,2025-01-21 11:08:43,-2.1,39.8,0.9,0.3833,Manuel,Récolte,10.21,9.17,0
OBS000323,P0272,2025-01-30 08:54:32,3.3,77.9,2.8,0.6076,Drone,Récolte,5.78,6.1,0
OBS000324,P0369,2025-04-15 12:13:22,16.7,93.5,3.7,0.5792,Satellite,Tallage,2.98,2.54,0
OBS000325,P0096,2025-03-01 16:50:56,13.5,89.7,61.1,0.5541,Satellite,Semis,3.24,3.49,1
OBS000326,P0361,2025-04-27 07:02:57,15.1,84.1,24.7,0.6391,Satellite,Levée,,6.33,1
OBS000327,P0217,2024-07-16 08:16:40,28.4,54.0,3.5,0.5493,Station_Sol,Tallage,4.82,5.04,0
OBS000328,P0481,2025-08-04 19:48:17,23.6,84.9,4.0,0.4648,Satellite,Maturation,11.48,9.88,0
OBS000329,P0388,2025-03-28 13:49:46,9.5,66.4,5.3,0.8963,Satellite,Semis,6.53,7.42,0
OBS000330,P0129,2024-06-05 12:45:00,22.1,84.6,1.4,0.464,Satellite,Tallage,4.44,6.57,0
OBS000331,P0120,2024-05-27 06:46:41,73.9,76.4,2.1,0.5302,Station_Sol,Levée,7.42,6.68,0
OBS000332,P0316,2025-01-11 08:40:59,-0.9,79.7,5.7,0.3484,Drone,Récolte,4.87,6.14,0
OBS000333,P0008,2024-11-27 11:11:26,18.1,38.0,,0.3348,Manuel,Maturation,1.29,1.8,1
OBS000334,P0370,2024-07-17 07:36:23,29.4,,0.2,0.5068,Station_Sol,Tallage,2.44,2.34,0
OBS000335,P0386,2024-04-05 19:10:10,13.1,15.8,2.0,0.1315,Satellite,Tallage,4.71,9.55,1
OBS000336,P0004,2025-06-09 13:19:15,21.2,86.4,3.0,0.3893,Satellite,Floraison,7.07,8.87,0
OBS000337,P0374,2024-03-18 13:19:47,3.0,47.5,2.9,0.5916,Satellite,Levée,3.08,2.26,0
OBS000338,P0347,2024-07-16 13:22:52,23.2,41.4,17.7,0.4059,Drone,Floraison,6.73,5.9,0
OBS000339,P0454,2025-04-28 13:30:35,8.6,62.8,4.6,0.3147,Station_Sol,Tallage,7.76,8.05,0
OBS000340,P0293,2024-04-03 20:18:39,16.0,79.2,9.8,0.6769,Station_Sol,Levée,2.93,2.9,0
OBS000341,P0138,2025-08-05 18:17:28,24.7,59.6,8.4,,Satellite,Floraison,6.82,5.68,0
OBS000342,P0444,2024-03-15 16:57:21,18.1,77.9,50.3,0.9195,Satellite,Semis,1.08,1.74,1
OBS000343,P0439,2024-06-03 17:36:48,21.2,75.4,4.1,0.3055,Station_Sol,Floraison,9.7,7.19,0
OBS000344,P0487,2024-05-24 18:30:16,13.3,48.1,8.6,0.8763,Station_Sol,Levée,6.58,5.45,0
OBS000345,P0285,2025-03-14 13:21:32,10.3,74.9,9.6,0.5768,Drone,Levée,4.32,3.58,0
OBS000346,P0140,2025-04-19 18:28:09,13.5,81.2,1.1,0.577,Manuel,Tallage,5.92,8.21,0
OBS000347,P0457,2025-04-05 09:02:33,11.6,56.5,1.2,0.5817,Satellite,Levée,5.68,6.49,0
OBS000348,P0396,2025-09-25 09:35:44,23.9,55.8,,0.3709,Satellite,Maturation,6.24,7.23,0
OBS000349,P0136,2025-05-11 18:01:03,22.7,42.6,2.9,0.1565,Drone,Tallage,1.98,6.15,1
OBS000350,P0490,2024-11-20 14:24:46,11.1,93.0,75.6,0.8977,Satellite,Maturation,1.46,2.43,1
OBS000351,P0043,2025-07-16 18:34:10,23.6,62.2,,0.8017,Manuel,Floraison,9.1,6.66,0
OBS000352,P0142,2024-05-18 19:56:26,17.5,74.7,3.0,0.3675,Station_Sol,Tallage,4.49,4.19,0
OBS000353,P0065,2024-10-27 15:55:17,9.7,41.6,3.8,0.5209,Drone,Maturation,,9.4,0
OBS000354,P0205,2024-12-09 14:41:52,4.6,86.4,5.9,0.4108,Satellite,Récolte,0.52,1.88,1
OBS000355,P0208,2025-04-19 13:55:49,14.7,51.7,0.8,0.6273,Satellite,Levée,2.95,6.27,1
OBS000356,P0447,2025-07-31 17:03:03,28.6,89.7,2.2,0.8698,Drone,Tallage,6.9,6.33,0
OBS000357,P0255,2024-06-10 19:48:41,25.8,94.3,25.4,0.4602,Station_Sol,Floraison,3.79,2.94,0
OBS000358,P0421,2025-08-19 15:55:23,27.6,42.2,5.0,0.7617,Drone,Maturation,6.6,8.88,0
OBS000359,P0117,2025-06-23 08:26:06,22.6,47.2,6.7,0.7804,Station_Sol,Floraison,2.93,2.95,0
OBS000360,P0230,2025-05-04 08:57:57,17.4,35.9,10.7,0.4006,Station_Sol,Tallage,3.26,3.03,1
OBS000361,P0343,2025-03-27 16:54:29,11.4,76.4,16.4,0.844,Satellite,Levée,6.92,8.28,0
OBS000362,P0209,2024-12-31 09:24:04,11.4,44.4,6.5,0.2211,Station_Sol,Maturation,0.85,3.34,1
OBS000363,P0218,2024-05-16 05:20:54,21.1,68.0,8.3,0.8801,Manuel,Levée,2.64,3.75,0
OBS000364,P0002,2025-01-28 05:52:07,2.4,70.1,2.6,0.7616,Manuel,Maturation,6.97,7.59,0
OBS000365,P0464,2025-06-03 20:21:51,19.3,37.7,101.4,,Satellite,Floraison,3.24,2.48,1
OBS000366,P0396,2024-12-12 18:49:29,6.7,42.4,7.0,0.4425,Station_Sol,Maturation,7.44,7.83,0
OBS000367,P0158,2024-10-20 05:49:11,12.1,58.0,2.0,0.5498,Satellite,Récolte,3.53,4.42,0
OBS000368,P0154,2024-04-16 19:26:27,,47.4,12.0,0.7505,Manuel,Tallage,2.79,2.34,0
OBS000369,P0458,2025-08-24 18:46:32,26.2,50.8,3.3,0.7302,Station_Sol,Floraison,6.81,8.1,0
OBS000370,P0428,2024-07-27 20:12:36,26.6,92.1,7.6,0.3358,Drone,Floraison,2.26,2.48,0
OBS000371,P0040,2025-10-22 05:15:53,17.2,80.0,1.3,0.6989,Drone,Maturation,7.21,6.35,0
OBS000372,P0251,2025-05-11 08:31:06,14.2,41.8,5.7,0.8828,Station_Sol,Levée,4.25,3.55,0
OBS000373,P0093,2025-04-28 05:06:56,14.7,67.8,14.3,0.7999,Satellite,Levée,4.08,4.08,0
OBS000374,P0482,2024-04-03 14:37:12,11.1,69.7,3.9,0.5686,Satellite,Levée,11.47,9.49,0
OBS000375,P0476,2025-01-27 13:03:10,3.6,76.9,0.9,0.6058,Station_Sol,Maturation,6.26,6.16,0
OBS000376,P0334,2024-04-18 14:49:36,12.1,73.8,1.2,0.4274,Drone,Tallage,8.5,6.87,0
OBS000377,P0155,2024-03-03 18:47:31,9.9,35.6,21.4,0.4029,Station_Sol,Levée,4.43,3.77,0
OBS000378,P0017,2024-12-12 13:34:36,2.5,49.8,1.9,0.532,Station_Sol,Récolte,7.7,6.79,0
OBS000379,P0116,2025-02-09 14:21:50,9.1,68.3,1.6,0.4195,Satellite,Semis,7.18,8.95,0
OBS000380,P0276,2024-03-28 16:36:47,10.2,51.2,5.8,0.671,Satellite,Semis,6.94,9.03,0
OBS000381,P0102,2024-05-17 20:29:19,21.5,,2.1,0.5778,Station_Sol,Levée,2.02,1.76,0
OBS000382,P0052,2025-07-07 16:14:46,27.5,75.1,1.9,0.7348,Manuel,Floraison,4.15,3.51,0
OBS000383,P0304,2024-08-10 13:20:55,25.3,48.8,0.7,0.3622,Station_Sol,Maturation,9.04,6.96,0
OBS000384,P0470,2025-10-27 19:40:08,13.6,42.9,1.8,0.7188,Station_Sol,Maturation,4.0,3.92,0
OBS000385,P0278,2025-07-08 20:02:27,25.5,80.5,3.7,0.8845,Satellite,Floraison,2.75,2.89,0
OBS000386,P0453,2025-08-15 15:40:32,24.4,45.3,8.3,0.4066,Station_Sol,Maturation,2.71,3.24,0
OBS000387,P0157,2024-10-08 15:47:23,23.3,56.2,9.4,0.417,Station_Sol,Maturation,3.47,5.85,1
OBS000388,P0406,2024-08-14 12:59:17,33.1,20.4,114.3,0.1661,Drone,Floraison,9.79,9.36,1
OBS000389,P0039,2024-04-21 07:36:14,14.3,85.2,1.7,0.5603,Satellite,Levée,8.22,7.33,0
OBS000390,P0057,2025-05-03 06:30:27,20.2,35.6,1.3,0.8122,Station_Sol,Levée,2.88,3.72,0
OBS000391,P0211,2024-06-26 05:41:59,20.5,91.3,2.2,0.7643,Drone,Floraison,3.09,1.94,0
OBS000392,P0216,2024-04-02 18:54:44,13.5,51.6,2.6,0.5737,Manuel,Tallage,2.6,2.86,0
OBS000393,P0022,2024-08-20 14:35:14,29.1,51.1,1.5,0.5782,Station_Sol,Floraison,3.06,2.57,0
OBS000394,P0116,2025-03-23 09:26:35,7.1,77.4,21.0,0.8421,Station_Sol,Levée,11.4,9.23,0
OBS000395,P0143,2024-10-27 15:49:37,16.7,39.7,4.5,0.3582,Satellite,Récolte,2.44,2.11,0
OBS000396,P0278,2025-06-06 16:56:26,23.8,49.0,22.3,0.847,Satellite,Floraison,2.87,1.44,0
OBS000397,P0077,2025-06-07 20:59:44,18.9,76.9,3.2,0.5554,Manuel,Tallage,6.5,8.85,0
OBS000398,P0469,2025-05-10 12:13:01,14.9,77.1,18.0,0.5544,Manuel,Tallage,2.67,2.57,0
OBS000399,P0332,2025-08-02 18:21:13,21.7,80.1,7.6,0.6831,Station_Sol,Maturation,1.79,3.0,0
OBS000400,P0327,2025-01-25 05:54:42,-1.5,50.7,8.0,0.7233,Drone,Récolte,2.03,2.68,0
OBS000401,P0391,2024-08-14 05:30:12,25.4,39.8,17.8,0.5596,Satellite,Floraison,7.56,9.69,0
OBS000402,P0473,2024-03-07 18:52:53,12.6,78.1,7.3,0.7781,Manuel,Levée,9.75,8.91,0
OBS000403,P0184,2025-10-01 18:28:01,12.6,46.4,5.0,0.6481,Station_Sol,Récolte,5.08,6.27,0
OBS000404,P0447,2024-05-17 19:46:34,30.4,41.8,9.5,0.4566,Station_Sol,Levée,4.54,6.09,1
OBS000405,P0001,2024-09-21 19:49:02,32.4,65.8,21.6,0.0831,Manuel,Floraison,4.2,3.74,1
OBS000406,P0485,2024-03-31 05:29:09,7.8,73.8,3.6,,Manuel,Semis,9.23,7.32,0
OBS000407,P0410,2025-06-27 17:25:08,34.4,94.7,2.2,0.1802,Station_Sol,Floraison,3.06,2.66,1
OBS000408,P0461,2024-03-07 07:11:00,8.6,59.5,,0.8932,Drone,Semis,,8.65,0
OBS000409,P0283,2024-11-28 19:25:52,4.4,,3.1,0.7276,Satellite,Récolte,2.9,3.09,0
OBS000410,P0131,2025-07-27 07:44:34,25.9,77.1,5.3,0.6534,Manuel,Tallage,3.03,3.59,0
OBS000411,P0365,2025-04-14 18:09:12,11.3,59.5,5.8,0.8651,Manuel,Levée,1.83,2.82,0
OBS000412,P0132,2024-09-07 17:11:10,17.7,69.2,2.8,0.8516,Station_Sol,Floraison,2.86,2.84,0
OBS000413,P0406,2025-09-13 12:13:20,17.1,46.2,2.4,0.3303,Manuel,Maturation,10.69,9.35,0
OBS000414,P0049,2025-01-30 11:38:33,3.9,,,0.7045,Station_Sol,Récolte,5.91,7.71,0
OBS000415,P0316,2024-05-08 14:47:41,17.5,47.2,1.1,0.3821,Station_Sol,Tallage,7.2,5.36,0
OBS000416,P0197,2024-12-30 10:47:50,8.2,66.1,0.2,0.5654,Manuel,Maturation,6.42,7.55,0
OBS000417,P0464,2025-04-15 09:58:36,19.4,59.1,-5.3,0.3017,Station_Sol,Tallage,2.54,2.34,0
OBS000418,P0293,2025-02-05 20:09:48,5.8,,4.5,0.4398,Satellite,Semis,2.68,1.54,0
OBS000419,P0436,2025-04-19 08:00:03,22.2,40.2,22.5,0.6856,Station_Sol,Levée,7.57,8.18,0
OBS000420,P0100,2024-10-02 19:02:12,16.4,35.0,3.9,0.3798,Satellite,Maturation,11.08,8.99,0
OBS000421,P0355,2025-06-25 18:20:04,16.3,93.5,21.6,0.5152,Satellite,Floraison,2.13,1.5,0
OBS000422,P0310,2024-05-15 16:32:00,17.9,51.3,3.0,0.547,Station_Sol,Tallage,,8.78,0
OBS000423,P0146,2024-03-12 12:57:53,8.6,49.9,1.1,0.7222,Station_Sol,Levée,4.06,4.08,0
OBS000424,P0379,2024-04-10 12:32:23,18.0,61.7,2.6,0.9019,Drone,Tallage,7.42,8.78,0
OBS000425,P0105,2024-10-29 15:46:26,16.5,65.4,3.8,0.6752,Drone,Maturation,6.52,8.96,0
OBS000426,P0348,2024-06-29 07:34:53,21.6,89.6,0.7,0.6477,Satellite,Floraison,9.85,9.35,0
OBS000427,P0058,2025-10-30 17:02:18,14.3,75.7,3.0,0.7329,Station_Sol,Maturation,3.09,2.58,0
OBS000428,P0041,2025-05-29 07:18:24,17.5,83.2,3.5,0.6573,Manuel,Tallage,1.77,1.85,0
OBS000429,P0384,2025-03-29 07:47:34,6.9,59.1,3.3,0.5691,Satellite,Semis,2.55,2.31,0
OBS000430,P0329,2024-05-29 18:17:53,14.6,73.3,2.8,0.53,Drone,Tallage,4.14,8.65,1
OBS000431,P0096,2025-04-06 06:03:39,16.7,52.7,26.6,0.4978,Station_Sol,Tallage,4.39,3.4,0
OBS000432,P0116,2025-08-09 07:07:35,23.4,80.7,6.1,0.6069,Satellite,Maturation,4.72,9.38,1
OBS000433,P0053,2025-05-05 09:19:34,19.1,36.0,0.4,0.5322,Satellite,Levée,2.93,3.28,0
OBS000434,P0372,2024-06-01 18:31:51,23.5,54.6,23.1,0.2123,Station_Sol,Floraison,3.46,9.1,1
OBS000435,P0294,2024-05-21 17:27:47,18.6,46.7,2.0,0.6391,Satellite,Tallage,7.3,9.44,0
OBS000436,P0125,2025-07-03 20:51:46,27.6,48.0,8.0,0.2497,Drone,Floraison,4.39,3.69,1
OBS000437,P0165,2024-11-01 10:52:25,5.0,63.4,1.2,0.7041,Satellite,Maturation,6.42,8.55,0
OBS000438,P0049,2024-11-13 05:04:27,5.5,74.6,14.7,,Station_Sol,Récolte,9.13,7.46,0
OBS000439,P0169,2024-12-01 15:08:57,-0.2,92.6,-1.8,0.4323,Satellite,Récolte,8.51,7.8,0
OBS000440,P0078,2024-07-10 20:28:29,28.7,59.1,17.3,0.5241,Satellite,Tallage,2.22,2.11,0
OBS000441,P0320,2025-07-29 14:08:40,21.4,64.8,,0.7845,Drone,Tallage,2.38,2.63,0
OBS000442,P0191,2025-10-04 05:53:59,14.1,56.4,3.4,0.5552,Satellite,Récolte,9.51,9.51,0
OBS000443,P0331,2025-10-22 11:06:33,10.9,51.7,2.0,0.3213,Station_Sol,Récolte,2.48,3.25,0
OBS000444,P0145,2024-09-29 09:52:26,21.4,41.1,5.9,0.7036,Station_Sol,Floraison,6.55,7.76,0
OBS000445,P0478,2025-02-11 12:16:01,2.9,93.3,1.3,0.193,Station_Sol,Levée,7.51,6.44,1
OBS000446,P0073,2024-07-10 11:28:33,21.6,38.0,1.5,0.5294,Satellite,Floraison,4.03,2.38,0
OBS000447,P0167,2025-08-10 18:43:28,26.6,132.9,3.3,0.3368,Manuel,Maturation,5.64,6.7,0
OBS000448,P0004,2024-06-10 18:20:22,20.0,91.8,3.0,0.899,Satellite,Floraison,6.34,9.22,0
OBS000449,P0198,2025-08-19 19:21:33,28.1,56.2,14.8,0.7773,Station_Sol,Maturation,5.27,8.06,0
OBS000450,P0411,2024-09-23 11:33:26,20.9,78.8,3.5,0.8021,Satellite,Floraison,8.52,8.06,0
OBS000451,P0089,2024-04-16 15:46:03,19.2,51.1,3.8,0.6698,Manuel,Tallage,2.16,2.41,0
OBS000452,P0079,2025-09-20 13:07:13,18.0,81.2,29.4,0.4996,Station_Sol,Floraison,6.64,7.06,0
OBS000453,P0455,2025-02-08 06:08:42,,43.8,10.8,0.6289,Manuel,Semis,6.51,7.55,0
OBS000454,P0098,2025-01-14 09:02:14,2.5,92.3,3.7,0.3986,Satellite,Maturation,2.74,6.54,1
OBS000455,P0413,2024-12-09 08:36:26,0.7,79.2,8.4,0.5604,Drone,Maturation,3.22,2.51,0
OBS000456,P0207,2024-09-03 11:42:41,20.2,82.9,1.1,0.8105,Station_Sol,Maturation,2.57,3.1,0
OBS000457,P0476,2024-08-04 12:08:29,19.0,69.8,1.7,0.3223,Station_Sol,Maturation,5.18,6.19,0
OBS000458,P0327,2025-06-02 06:42:56,18.4,39.2,2.5,0.9131,Manuel,Tallage,2.87,2.32,0
OBS000459,P0299,2024-05-06 15:31:38,18.3,22.4,3.5,0.7249,Drone,Levée,1.46,6.53,1
OBS000460,P0342,2024-03-29 15:47:05,12.8,67.4,10.2,0.8056,Satellite,Levée,,1.85,0
OBS000461,P0436,2024-04-07 08:03:29,16.8,68.2,15.7,0.5707,Satellite,Tallage,6.34,7.29,0
OBS000462,P0168,2025-06-15 18:55:33,24.9,61.8,9.0,0.7081,Manuel,Tallage,6.78,8.43,0
